label,max,min,std,mean
1,11.8823952437,22.6297724248,3.86168357067,4.51746724084
1,11.782300803,23.9485135238,3.04558697134,4.6558812043
1,12.0856966666,23.1125031098,3.70530700482,4.54710854082
1,11.4736269442,24.436781703,3.18676952414,4.89113573176
1,11.6963796033,24.3030224458,3.60934897177,4.64046378876
1,11.9414806257,24.8762657969,2.9183728343,4.94476869697
1,11.6403046576,24.1660133245,3.20582282729,4.76695159172
1,11.5560036674,21.4184289807,3.54825309131,4.12631751558
1,12.0542088643,24.8044209769,2.89774049908,4.51464258353
1,11.4338048085,23.85656723,4.32278845191,4.35297560318
1,11.6582620618,24.7322643525,3.56547332061,4.36659646613
1,11.987157304,24.080153654,2.8511751963,4.64539877402
1,11.6629928615,24.4795649471,3.14550472897,4.91311627299
1,11.5409051406,23.5182184699,2.67333125519,4.30021331274
1,11.632472371,23.1995689615,1.57206870079,4.88972029243
1,11.5450105311,23.1835221655,2.71766443845,4.60806486901
1,11.9235724538,24.1470536505,2.42175556157,4.95302139506
1,11.6834283755,24.3411154223,2.36410659658,4.59488480761
1,11.895994154,22.7106362747,1.96453556853,4.68945797369
1,11.7898379561,23.460336741,2.59511078762,4.63645532366
1,11.9828644826,24.7897599827,3.05199934469,4.76604414508
1,11.8462317571,25.7677356397,3.16982649367,5.08574096442
1,12.2701634582,24.7231086233,3.05501227493,4.85502190621
1,12.0337242495,24.9336680013,2.31434656005,5.14572810073
1,11.9486205335,24.6339278232,3.06473489881,5.04776825394
1,11.9509413598,24.2444488492,2.30158640941,4.95034499964
1,11.7909417756,25.7272715226,3.15450471548,4.65559330733
1,12.1940314776,25.5466671016,2.79751675598,4.94516908952
1,11.711384596,24.5714651578,3.16260968189,4.6001380245
1,11.7948133963,23.1115598781,3.51118213712,4.71087369238
1,11.8270243284,24.6576276231,3.19402567303,4.43748358144
1,12.0347474617,24.5180586507,2.12461761265,4.89112221606
1,11.4977531562,23.1134333235,2.14079424513,4.19615542604
1,11.5731654898,25.4686199076,2.51095599324,5.04399014129
1,11.8013918503,24.0606359018,1.70005882251,4.7463938306
1,12.083195586,23.638049835,3.38557232975,4.35099269475
1,11.5880697517,22.9562671182,3.54980281142,4.73746244618
1,11.6373565501,23.244894063,3.56693145435,4.27728190856
1,11.9517151548,24.9203089868,3.95526231747,4.49507918258
1,11.714855884,23.3066020689,2.31129833643,4.6914046528
1,12.0539028909,24.00040208,3.54024010485,4.42417586646
1,11.5248160203,23.9628837997,3.79036937514,4.41721198256
1,11.3970472403,21.5573954828,3.48364751374,3.80609527736
4,14.5826827071,29.8477118051,1.50811140172,7.08105868238
4,16.3183941864,32.0717897848,5.14003891036,7.44043991819
4,16.1698350622,32.348523923,4.07867625585,7.24453739464
4,15.6020371827,32.0337103689,4.43282077238,6.68150400366
4,15.1209180979,29.3277990991,2.45802766461,6.06247918563
4,15.2650359222,28.5147067318,3.44140959492,6.05453179809
4,14.3773136553,25.636791921,3.31513197324,5.73246867052
4,15.1137415254,25.9864233784,3.91317007042,5.51879516765
4,15.1662177104,27.0034331151,4.50899101796,5.58449105658
4,14.8727011844,25.9076147107,3.41902032752,5.46873243817
4,14.4060924191,26.32392258,3.60638322977,5.79526006425
4,15.7304304866,26.7676595914,3.61469224139,5.43605819567
4,14.4860850619,26.7900783873,3.116424233,5.62192134229
4,15.2270752694,27.1261663344,2.91137424595,5.99639139306
4,15.1777174453,27.2691088963,2.05148726538,6.08686447615
4,15.1805689538,27.9216510973,2.95492808711,6.21424727859
4,15.0673528748,27.9084377922,2.22112584065,5.70559509128
4,14.864425407,26.8092185638,2.81327211624,5.38272805557
4,15.9437296996,26.6283570654,2.99789926449,5.50290125898
4,15.7800287066,28.3939588645,4.53697035476,5.58799704907
4,15.4793267347,27.2847759749,2.60124969966,6.08757955512
4,14.8964464016,27.672950692,2.52826027141,5.66088514327
4,14.8858289407,26.0018326277,2.62383307396,5.46635598429
4,15.2510937258,27.7999082732,2.3544426092,5.82993997972
4,14.8268600387,25.3710740805,2.54674301805,5.46484449852
4,14.9555063865,27.1378425819,4.07525459327,5.7192640019
4,15.1337720802,27.348515499,2.08813313752,5.92977854774
4,14.9576823484,27.5475897312,2.45808868839,6.09058640572
4,14.3961600674,26.9081883448,4.74916834825,5.55736154244
4,14.9066698775,28.0769887987,3.9244107838,5.43288525207
4,14.742054874,27.5423927791,3.71932789627,5.72873259034
4,15.0434819028,26.8082916278,3.73381842087,5.65514856033
4,14.6507151989,26.8235083462,3.57503846133,5.85598968241
4,14.7762650033,27.7653507091,3.17505905457,5.35398977896
4,14.7596844319,27.5413543603,2.09427791852,5.73088356802
4,14.4236971586,27.9076924879,3.48232680833,5.68388601903
4,14.9850832671,26.7013220646,4.08984107271,5.74897934233
4,14.6941265686,27.3123580088,2.4041838532,5.62554311908
4,15.5375213638,26.8379749609,3.000299985,5.76031404269
4,15.2330084431,27.482012299,3.22108677312,5.52517337045
4,15.6667469513,25.4291663253,2.65444909539,5.54737703446
4,15.0661440587,26.2439516842,2.55145056781,5.44974248956
4,15.0348977991,26.6899419258,2.89818908976,5.62028141386
4,15.2890763483,26.7096555575,2.76367508944,5.62453201741
4,15.5239817867,26.5194362685,2.31840462387,5.24482206429
4,15.275822122,28.3656517641,2.36226586141,5.68647496232
4,14.9076406395,30.2267613217,2.60226824136,5.56053626577
4,15.150427079,27.2153522851,4.33951610206,5.68338616707
4,15.2065270618,27.0170668282,2.5598632776,5.32940434928
4,15.0455623716,26.1299712973,2.86195737215,5.32347038345
4,14.6177859065,27.5699274573,3.11868562058,6.03289492635
4,14.4588395134,26.7478989829,3.21199315068,5.78831494709
4,14.4432648683,27.495474173,3.9504303563,5.56830359663
4,14.8716028963,27.407216203,1.44426451871,5.94280054303
4,14.5056698577,26.7337576857,2.98605090379,5.92615245992
4,14.6848490979,26.4088962284,2.89982758108,5.84719633427
4,14.5733143612,25.5631785973,3.62251293994,5.63602666154
4,13.7572995741,23.9641523948,2.62011450131,4.82988031054
1,12.5756196231,28.0280002854,4.67509358195,5.1626497164
1,12.2162487735,30.7614352721,2.88307127904,4.92575150641
1,11.7139253164,29.7011935787,3.03492998272,5.19234173383
1,12.3289309442,28.453831025,3.50277033218,5.21484081961
1,12.4652541052,28.7579293413,3.4947675173,5.16513146916
1,12.1294762834,29.7110131096,4.18862746016,5.52861421057
1,11.9056575647,28.7880687091,3.60263792241,4.98548502666
1,12.0553237142,28.729093268,3.45493849439,5.14716127055
1,12.2649211589,28.7415900743,3.22987615862,5.42368223323
1,12.1382782192,29.3415984568,3.76107697342,4.90466806973
1,12.1414795067,29.9139181653,3.78799419218,5.17389789116
1,12.1455637866,27.7940605166,4.62472701897,5.04647840632
1,12.1086288968,30.2593886257,4.15871374345,5.22692292274
1,12.0153505309,28.8105171769,3.92963102594,5.11576129429
1,12.1869944945,29.058181292,4.2032130567,5.01997641349
1,12.2261029675,29.739833557,3.70499662618,5.01986964266
1,11.9154376887,28.9978085379,4.29784829886,4.96891765737
1,12.2451496411,27.0368285862,3.77202863192,4.97423635015
1,11.9848853017,29.2394835796,4.76022058312,4.8260024146
1,12.0715034229,28.8681468058,3.75921534366,5.14335679403
1,12.156566826,29.2767723631,4.60327057645,5.18789041956
1,11.9987356802,27.4857890554,3.69304752203,4.6924510734
1,12.2523550221,28.5509264298,3.3595386588,4.99974113442
1,12.1055366376,28.8479496672,4.43667668419,5.30992822138
1,12.000184293,28.9284565783,4.24236962086,4.96140866436
1,12.4975275394,28.7026775754,4.37196752046,5.35811724403
1,12.3075665547,27.7915274859,3.94202993393,5.19837989204
1,12.2266711342,27.2792100326,3.98587506076,5.10793000894
1,12.0594631865,28.3328396035,2.7559027559,5.03512240701
1,12.3059381893,28.8296340594,3.68126337009,5.48979610553
1,11.9852265764,28.4914952223,3.33570082591,4.95013948415
1,12.0260266304,27.8839900301,3.81132522884,5.23724798773
1,12.224388576,28.9158105541,4.51522978374,5.43461148035
1,12.0454334647,28.7017386233,3.8558786288,5.01115013224
1,12.5723152539,29.352884015,3.48536942088,5.60126728141
1,12.1823150406,30.0351227732,4.40356673618,5.09877791737
1,12.2684589677,29.7444683933,4.89437432161,5.20052579618
1,11.9399907137,27.5473519599,2.98090590257,5.10439847154
1,11.8738464355,27.3274312734,3.91164926853,4.86188562451
1,12.036642089,30.4426050134,3.55889027648,5.22846031081
1,12.302477926,28.2769358312,4.0182832155,5.09411777246
1,12.1416984662,29.1102095492,5.08553831959,4.65567453285
1,12.293419685,29.9868554537,3.59388369317,5.29048244006
1,11.9357390931,28.7856995746,4.83522491721,5.0409616444
1,12.2307083008,29.7358605055,3.17277481079,5.18710790904
1,12.0516877486,29.4457789844,2.04572725455,5.40859394027
1,12.0524150035,28.515555404,3.64254032236,5.2566378592
1,12.2244687222,28.2956763482,2.68570288751,5.21429942174
1,12.3697782633,27.7271076746,3.13271447789,5.27123284601
1,11.834847925,26.6771381524,3.44747733858,5.27730921881
1,11.7282755443,25.1704946316,3.32675517584,4.65998613277
1,12.2587443161,29.7552768429,4.30885135506,4.82482132222
1,11.9016426129,28.8088892531,3.99336950457,5.19656127779
1,11.8716230243,27.9665907826,5.12267508242,4.75638894217
1,11.9252734229,28.822588364,4.62126606029,4.75756626753
1,11.9211996827,28.5587149571,4.29215563558,4.99391921493
1,11.9641090989,27.97311209,3.31404586571,4.89943225985
1,11.828673709,28.3854082232,3.46538598139,4.83590852755
1,12.1935539679,28.7267036048,3.6392032095,5.39810361435
1,12.1150668433,29.0187749569,3.44297836183,5.40135458776
1,11.9266848214,27.012100992,3.897101487,4.81828633134
1,11.802982722,28.1163546713,3.41669430883,5.18884754672
1,11.9459515941,28.8426680458,3.52183190967,5.24818468732
1,11.8552903047,28.2693809624,4.3175571797,4.79826935379
1,11.7616204373,26.8528750788,4.07094583604,4.59982257145
1,11.6741982947,28.9919109408,3.71281564315,4.85054050352
1,12.1067837092,27.9337680953,3.79432470935,4.74330245915
4,14.7066382925,31.0300402836,1.82948080066,6.69658346734
4,14.0553614311,26.2969313799,1.76445458995,6.97565968512
4,13.8659792707,27.2902784889,3.40709553726,6.89803695738
4,14.8880791211,27.7107542301,4.27423677397,6.67905495448
4,15.2895386271,29.4287852281,3.66385043363,7.31460843599
4,14.9804632416,29.1986061311,4.70452973208,6.76543347213
4,14.4636918642,29.6219968942,4.43085770478,6.89453331685
4,15.1113114669,29.7312529168,4.69729709514,7.15113485748
4,14.6220835727,27.3616848896,3.60161075076,6.87581035183
4,14.8757426227,24.8666222073,1.99080385774,6.14264767204
4,14.5052752361,25.3193720301,3.40512848509,6.09364901553
4,13.9931970542,26.5084552549,3.01287238362,6.52759336997
4,14.5516987383,29.1117948605,2.8145692388,6.983561615
4,16.5995738629,29.9203175117,5.29317485069,6.80852800319
4,16.7618786816,30.7407579607,2.87961803023,7.20070649757
4,16.7599525864,31.5613735443,5.084535377,7.07969281134
4,16.7879994647,31.7946064608,4.54615221918,6.58209745996
4,15.5562722546,27.130744553,2.92530340307,5.71252575841
4,15.0697648636,27.7704177138,2.22836262758,5.99309285386
4,15.7798640602,25.9270920082,2.71694681582,5.65755072824
4,15.8333788749,28.4064235693,1.88098378515,5.69357237619
4,15.5513144807,26.5569689536,1.83883115049,5.61030764948
4,15.058365498,27.0124360249,2.15262630291,6.04376550899
4,15.0672493109,26.1405757396,1.19540788018,6.11326886408
4,14.8888839403,26.6192148645,1.6894377763,5.63289934341
4,15.3326688155,27.1976579874,1.50499169433,5.88297662691
4,15.1440562831,26.3720875169,1.81829590551,5.70750858907
4,15.3435986674,26.9917042811,2.62861180093,5.69603071736
4,15.2338870728,26.2140782787,2.48567898169,5.80859911283
4,15.9976280302,27.3941398843,1.32578278764,5.84412494792
4,15.6038175263,28.5169212925,2.57751818616,5.90991265637
4,15.268466289,27.9721093234,1.67251307917,6.08701931842
4,15.1962592065,27.9014013985,1.74576630738,6.11875290629
4,15.3083612908,27.0446390251,2.49825939406,6.2836360167
4,15.0057362115,26.0775113843,3.87446770538,5.60507250175
4,14.8535495463,27.7700738206,2.52259786728,5.69805992206
4,15.6813724739,27.6616214275,1.59201130649,5.74232908623
4,15.4952013677,27.5305012668,1.57260929668,5.70374872984
4,15.3846013885,27.6188794125,1.69699734826,5.64278868251
4,15.3575024563,27.2115857678,2.45450606029,5.73301467861
4,15.1412545382,27.4904165119,4.17681696989,5.83014751194
4,14.8686968402,26.6553202945,0.63921827258,5.95238097519
4,15.0708197787,25.667841748,2.01665564735,5.31864383074
4,15.4520291163,27.4741351092,2.41141037569,6.04602027684
4,14.8066328742,26.6259197024,1.38289551305,5.84049012737
4,15.642005976,26.5650014116,0.828613299435,5.8409869069
4,15.036541486,27.3045893578,2.47307500897,5.96716784907
4,14.9125950105,25.8762226764,1.56878934214,5.80641481911
4,15.1415808718,24.9346906939,1.50854234279,5.62999606593
4,15.7157982083,27.8771322054,2.95981418336,5.99046239252
4,14.7096488094,25.1549855893,1.57927198417,5.50725838362
4,15.3748545726,28.3141872566,1.95061528754,5.58230372437
4,15.4984121259,27.4006915971,1.57076414525,5.91907252658
4,14.9592493183,25.9975441148,2.78763340488,5.48468384069
4,14.9441953432,27.279600437,2.66507035554,6.0557407924
4,15.4454296594,26.9921210726,3.55309724044,5.79862333971
4,15.1849937455,26.6207644518,1.85402265358,5.89420681258
4,15.5614661842,29.1717980248,2.30913403682,5.94629953832
4,14.8651845617,26.6652470455,2.17729189591,6.00856929286
4,15.1610100777,28.0812695582,2.2695373978,5.86048679073
4,15.8504760389,26.9667165224,1.83139291251,5.39739361828
2,11.2213881228,20.9023969917,2.09592461697,3.77231700635
2,12.1680620714,21.0628108286,2.71670756615,4.27886590429
2,12.1098376291,23.7571126192,1.3780058055,4.66631927719
2,12.0064749339,23.6026036699,4.25526732415,4.60768886329
2,11.8616302527,23.2951239533,2.12341705748,4.47357404627
2,11.8710245158,24.1818237526,3.44979709548,4.6511660845
2,11.5223306614,23.2334758484,3.39331696132,4.27669161039
2,11.7039509555,21.495501855,1.31654851791,4.52164937055
2,11.7845590883,22.6654230051,1.77428858983,4.47858717619
2,12.5257071832,16.8899881587,8.84152701743,2.14454646958
3,11.1359410231,23.0655630757,5.51425425602,4.02133951924
3,11.1597699175,22.2439137743,3.97308444411,4.05953980015
3,11.6543152439,22.2627469105,3.69132767443,4.18184076643
3,10.9922592506,21.5896340868,4.65998927037,3.95941934739
3,11.6606635823,23.9817284615,4.02766681839,3.85638403449
3,11.7223468882,20.9672840397,4.37549997143,3.8504369145
3,11.3348089124,20.7307066932,2.79708777124,3.85110074135
3,11.0931259988,21.2252067128,2.02709151249,3.99685733722
3,11.5018962103,21.6207724191,4.33567757104,4.08995349206
3,11.1104491199,19.6495979603,5.17716138439,3.51126019132
2,12.2715763497,20.8788768855,3.2300309596,4.63610676043
2,12.383134925,25.0327165925,1.46468426632,4.62025674921
2,11.9089343361,23.0037257852,4.44294947079,4.257094899
2,11.9492608314,22.004474545,2.46556281607,4.38293378713
2,12.3114062486,24.0560699201,2.86742044353,4.65799679921
2,11.8072751874,23.0761695262,2.57639282719,4.71308684919
2,12.0002740642,22.5287327651,2.33471625685,4.62978588957
2,11.6156494633,23.7166713516,2.39824936151,4.5967238928
2,11.2098682101,23.9237517961,0.447883913531,4.8368272971
3,11.4835508395,21.1441575855,3.53696197322,3.82502236811
3,11.9052839434,21.0180969643,2.39321958875,4.03728612154
3,11.4867905364,19.6378486602,3.19200563909,3.78509962515
3,11.3542311621,20.2573344742,3.41888870834,3.53829870372
3,11.2609573676,20.9085963183,1.34461890512,4.22625285163
3,11.5181734696,20.8482637167,3.73728511088,3.94512761831
3,11.8836971588,21.4830212028,5.51864113709,3.90902747984
3,11.2135838028,22.1124874223,1.83054636653,4.43388422236
3,11.3893087527,20.2173514586,3.40365979499,3.84724266651
3,11.1449302771,19.6711107973,6.68476626368,2.50380383908
2,11.5664574222,22.0812499646,2.46239720598,4.22907953338
2,11.9291850592,22.4363343708,1.73083794735,4.69271529311
2,11.7596122495,21.6937156799,2.93407566365,4.38806583147
2,11.7454999854,23.3238140106,1.67242339137,4.61732596777
2,12.1360985426,22.2998363223,2.07583718051,4.46624094347
2,11.7647945272,23.6186748146,2.24539528814,4.43968847243
2,11.8881639271,24.9335797671,2.3202801555,4.84897643254
2,11.6816126367,23.2362518492,1.93176085476,4.83884657802
2,11.4038062591,23.8464882111,0.868216562846,4.0565967024
2,11.1689077353,11.1689077353,11.1689077353,0.0
3,11.4266235043,20.8247881142,1.28631255922,4.16800999179
3,11.4536995491,21.4713972531,3.13906036896,4.47055507045
3,11.1802936671,21.8058065661,2.75508620555,4.12084342316
3,11.446684027,19.7741750776,2.50858525867,4.06260591073
3,11.7524975273,21.5667475527,4.30099988375,4.1692282104
3,11.0506228199,19.9713469751,3.41350259997,3.83629134606
3,11.5305041941,20.941831343,4.35260841335,4.11168895102
3,11.6576658247,20.4895217123,2.57916653204,4.18519623443
3,11.6828207102,20.4704152376,1.86392059917,4.03149727185
3,11.1829647415,21.4405363739,4.78992693055,3.50302629738
2,11.3331795442,19.9737177311,2.79123628523,3.95429594488
2,12.0537880626,21.9318261894,2.04166598639,4.56323222538
2,11.9974719711,22.9611781057,3.70730360235,4.24198494844
2,11.5954066535,23.0454030123,1.80105524624,4.43363581503
2,12.5224312285,23.0278049323,2.15914334865,5.11220570086
2,11.8830807201,22.4157935394,2.62360439091,4.8201791045
2,11.8912493269,25.0850413593,3.4604912946,4.96860025015
2,12.0889475209,25.293400325,2.1550870052,4.88904007319
2,11.687115326,24.6799290923,2.28938856466,4.54622594639
2,11.2020017012,21.2289001128,1.13710157858,3.73194960922
3,11.4100081887,20.5967230403,2.39793661301,3.70551064417
3,11.6924375069,21.6767848169,2.95959456683,4.03753751038
3,11.5680748008,22.6328301368,3.04591529757,4.2017651532
3,11.4877774019,20.6599177152,5.62406436663,3.89036224067
3,11.5350073469,22.8302211991,3.53577431406,4.47292013206
3,12.0197483422,24.7157803842,2.32391910358,4.45424996947
3,11.7566661065,22.2701998195,1.03276328362,4.36371803184
3,11.237571034,21.2877171157,1.3449535308,4.28496397375
3,11.1428520725,20.8531268639,1.7641995352,4.02906436913
3,13.1279939244,21.8472698523,5.4894990664,4.41857731879
0,9.6958838034,10.2712511409,8.93333644279,0.473191579609
0,9.18853362464,9.24894047986,9.10881990161,0.0294079736478
0,9.20282789123,9.38384782485,9.10556423293,0.0363153463209
0,9.21720721817,9.28829909079,9.15376425303,0.0300349343276
0,9.22974773419,9.54553298669,8.94674242392,0.078477788159
0,9.30287254504,10.2677066573,8.58250546169,0.227827589916
0,9.31217664331,9.5957594801,9.07856816905,0.0652546078655
0,9.3495882545,9.45030158249,9.25953022566,0.0416589888954
0,9.37077525925,9.53121188517,9.2233074328,0.049071791314
0,9.38419257137,9.64123436081,9.2359190122,0.0562475200481
0,9.39986961371,9.51061512206,9.31032222858,0.0297866629085
0,9.42311958536,9.50392024377,9.32321832845,0.0354299310593
0,9.43060677066,9.49648355972,9.35790574862,0.0278197275309
0,9.44553632194,9.5138215245,9.3826915115,0.0286284997879
0,9.45350200912,9.52124466653,9.40982465299,0.0234043496892
0,9.47719693756,9.55881268778,9.40015425405,0.032065662143
0,9.4681037725,9.76220262031,9.16575146947,0.0890278226985
0,9.47545867657,9.53870536289,9.42773037374,0.023829993
0,9.47175551188,9.53129581956,9.41023379093,0.0287319195738
0,9.47981385839,9.55188986536,9.41421265959,0.0297020243483
0,9.52035314018,9.59923955321,9.46179686952,0.027167741994
0,9.52397761317,9.58641747474,9.44453281004,0.0296887829754
0,9.49547715649,9.56588208165,9.42773037374,0.0269178479915
0,9.49840512855,9.561893118,9.45867855464,0.0217258819695
0,9.5226124328,9.59923955321,9.45209500587,0.0331278546667
0,9.54609900067,9.61234102599,9.46221961275,0.0315732376646
0,9.52136315719,9.60650821058,9.46220376022,0.0279755065403
0,9.51545961092,9.59923955321,9.45867855464,0.0265592341677
0,9.51483059204,9.58188916655,9.348342099,0.0332987211399
0,9.54952134303,9.63388810398,9.46220376022,0.0292765942257
0,9.55400130491,9.70747134943,9.38840774573,0.0415459474078
0,9.58425942001,9.93906434228,9.32212958503,0.138071277387
5,9.92225780671,10.2698198621,9.6678694654,0.0934078007487
5,9.95213214236,10.2044304104,9.63653983544,0.0824852772603
5,9.88728609807,10.0454019332,9.76281721636,0.065020111751
5,9.90881665738,10.3609314253,9.67208353976,0.093468980805
5,9.91497162352,10.0660270216,9.77139191722,0.0508793163447
5,9.91662913707,10.0428382442,9.75090252233,0.0428200631562
5,9.91876449366,10.0439484268,9.81503948031,0.0449657568169
5,9.9270099854,10.0700993044,9.82939469143,0.0498271984075
5,9.92737287381,10.0526812344,9.82020875542,0.042788134108
5,9.91357521384,10.0891426791,9.59730691392,0.064167589083
5,9.92015112316,9.99250218914,9.838851559,0.0337000548478
5,9.91725170065,10.1072845018,9.50223131691,0.0628307720417
5,9.93520984326,10.0891327675,9.74297695779,0.0728997289603
5,9.92940581969,10.0034943895,9.85050760113,0.0286368272281
5,9.91436548345,10.2763563582,9.61300681369,0.0818905396122
5,9.92609083856,10.094458876,9.77087508875,0.0578157820966
5,9.91042038569,10.0887362935,9.63064899163,0.0817121151413
0,9.46865508258,9.59192889882,9.35179127226,0.0411451959132
0,9.44847125131,9.52832619089,9.34978609381,0.0362493188986
0,9.45496541816,9.56465890662,9.36649881226,0.0344810284185
0,9.46125835795,9.55582544838,9.37047490792,0.039664645182
0,9.48092782958,9.61335529355,9.36282008799,0.0445924922958
0,9.46044931247,9.54552251058,9.39813811348,0.0287542381704
0,9.4690359016,9.55523940045,9.39813811348,0.031781978717
0,9.45910076342,9.67393921833,9.28208489511,0.0443480261971
0,9.48280530186,9.61159716176,9.34731512254,0.0452394404482
0,9.492312803,9.61050466937,9.39170910963,0.0404308043336
0,9.49289454151,9.57515012937,9.38723068855,0.0320659280716
0,9.47941476393,9.62622979156,9.32597984128,0.0471988697902
0,9.47776718318,9.56465890662,9.32914251151,0.0335592224778
0,9.48151409456,9.7118793238,9.39791998263,0.0426435762365
0,9.47341192751,9.55425559633,9.410850121,0.0261620286766
0,9.47384511363,9.59889056089,9.32288581932,0.0406541868329
0,9.50807154339,10.1911824633,8.92592292147,0.176881085034
5,9.99345674611,10.1310463428,9.78825827203,0.0428749762431
5,9.92288168111,12.2184368886,8.89694891522,0.367256235746
5,9.82518716632,10.2608869012,9.2056938902,0.169938655974
5,9.82445161982,10.3216326228,9.35962606091,0.203689395563
5,9.88920676227,11.408396031,8.58693775452,0.36140505404
5,9.90442298523,10.8297506897,8.90648078648,0.227460611107
5,9.93075125633,11.2164655752,9.45350728566,0.256681680172
5,10.1805185503,10.3069782187,10.0540588819,0.126459668399
1,12.1215296573,24.1889354871,2.16981566037,5.01591614431
1,11.6189087673,27.2153669826,3.58632123491,4.44834374315
1,11.4616493728,26.3387034609,3.95613447699,4.65227532023
1,11.8509476339,26.252003733,3.84802546769,4.51176497386
1,11.7312043948,26.6054449314,3.53566118286,4.32620924683
1,11.5666934599,29.2128704512,3.71819848852,4.53845848321
1,11.6646903582,26.5850126951,3.85280417359,3.92896396609
1,11.6628720366,28.5222544691,4.44821312439,4.75187698257
1,11.4572360289,25.6424998781,4.13377551398,4.01978800169
1,11.6805265851,27.3444583051,4.41602762673,4.3192248952
1,11.7453119639,29.8558218778,3.36227601484,5.34573894522
1,12.2409836646,29.4125432426,3.78404545427,5.04256570844
1,11.9568665117,26.6380442225,3.49160421583,4.88491731973
1,12.1456657167,27.2760719313,3.02014900295,5.45106662017
1,12.0403876095,29.8405261348,2.88606999222,4.78014531305
1,11.7494667047,25.2609659356,2.93054602421,4.70506027109
1,12.2525025205,30.1906492146,3.04594812825,5.42060752906
1,11.6734346479,29.6425538711,3.05122926048,5.05397037196
1,11.4854037088,22.5732430103,3.58754790909,4.23937078415
1,11.7642393454,30.5815548983,4.02420178421,4.8692737266
1,11.8510416758,29.2005308171,3.88820009773,4.6034619796
1,11.6347339751,29.9345703159,3.86819079157,5.10965569564
1,11.6850285458,21.8124941261,3.23720558507,4.11711596682
1,12.027892211,27.7646645937,3.74554401923,4.92288878213
1,12.0518928195,30.0364661703,3.79006596249,4.98830687373
1,11.8235186337,28.6731424856,4.01977611317,4.93302575705
1,11.8250405561,28.3093906681,4.08992664971,4.74249447518
1,11.7729356803,23.5512398824,3.71905902077,4.40568989683
1,12.277432243,27.7808909144,3.63907955395,5.29531071029
1,12.2148283894,27.6537538139,3.58449438554,4.73471967683
1,11.9390489334,27.5610177606,3.5517178942,4.98979624492
1,11.9268028367,30.1007391936,4.08286664,4.65574710379
1,11.5601188198,27.6150212747,4.49722136435,4.48532004114
1,11.7174944584,29.2431889506,4.22149262702,4.82497757694
1,11.6189897256,28.9561737804,3.8615281949,4.43667845976
1,11.7300297727,29.9228424452,3.74159057087,4.7030736259
1,11.61103419,26.2832056645,3.32109921562,4.83561113401
1,12.0285001514,30.0549729662,3.75678053658,5.06416410758
1,11.6724245411,27.6736950912,3.37244718269,4.82020812134
1,11.954549537,28.7538067045,4.2811330276,4.95418806349
1,11.8447733366,29.791868018,4.28861282934,4.65064507414
1,12.0547606668,28.7533458923,4.49756600841,4.89290284664
1,11.7187604422,21.0435310725,2.95069483342,3.99841014632
1,12.0402634845,25.2106326775,3.14393066081,4.88662390846
1,11.8923832188,27.0439290784,4.2444552065,4.54701422671
1,11.8355055086,27.1977958666,4.24003537721,4.94944283276
1,12.2106593972,25.8292295665,4.11180009242,4.57887552641
1,11.998043826,30.1603713505,3.90084606207,5.25839180257
1,12.1432327946,26.1860745435,2.76855558008,5.17603258261
1,11.9500400913,29.4306710763,4.03178620465,4.6871388732
1,12.0658451456,29.9138329206,3.27549996184,5.42119229722
1,11.6797724709,28.5978932791,3.67251957108,4.56781348445
1,11.5384860813,24.6399776786,3.53413355718,4.39136629656
1,11.7608117416,28.5447052884,3.40526063613,4.59171211852
1,11.9963771777,29.9022056043,3.5240601584,5.13964586418
1,11.8607399463,26.6204320025,3.86111382894,4.38448023432
1,11.7546819609,28.7695133779,4.27464618419,4.92777992581
1,11.4969622831,30.0813613389,4.1122499924,4.71460075298
1,12.0811156578,25.7479105948,3.68685502834,4.45506986052
1,11.4797472804,29.4571111958,3.77180328225,5.15760771863
1,11.8474638351,27.7944886623,3.68234979327,4.47414792731
1,11.6723912408,26.2850166445,4.41558603132,4.32734303248
1,11.9562868037,29.6031248351,4.48161801139,4.50098587738
1,11.6489386014,29.0659904356,2.95038980475,5.17689100348
1,11.7656139407,28.4061630637,4.02416450956,4.99328535124
1,11.4980489283,28.5382742996,4.18283396754,4.60803644103
1,11.9571959172,26.4300075672,4.23412328588,4.49994419936
1,11.5575218287,28.5217268061,4.43197472917,4.78378659432
1,11.7750339962,29.0675403156,3.87965204625,4.55568879406
1,11.7293855191,29.9830852315,4.67826891061,5.10058705875
1,11.45108219,22.7064836556,4.56828195277,3.65592405263
1,9.77665159809,15.6274246119,5.83047167903,1.81028422742
4,15.6087698777,33.0744417942,2.00912916459,8.50379555878
4,16.324367992,30.6022695237,3.51855083806,7.3529199413
4,15.8239286642,30.2816264424,2.51037845752,7.54423466164
4,15.3460903935,30.2574040526,2.49611698444,6.69597936337
4,15.2113765364,31.177886394,2.64170399553,6.96549746011
4,15.713239217,31.1728808422,2.60238352285,7.37075791967
4,15.2364310112,31.4921402893,1.49318451639,7.06548335514
4,15.2200796105,30.8726950557,2.59140888321,7.04492034383
4,14.5377946406,30.2536658936,1.72296256489,7.16780593957
4,14.6178902704,29.6923070845,2.4681369492,6.69718941376
4,14.624416834,30.2739789258,2.36900823131,6.86760476906
4,15.6391420622,30.467119982,1.66219734087,7.18229075982
4,16.6400579203,30.342737187,1.400571312,7.50160092314
